record_type,timestamp_local,outcome,tmdb_title_key,display_title,fetch_summary_head,app_streaming_context,raw_title_context,notes
tmdb_quality,2026-08-15 01:58:11,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag"" raw_query=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag"" layer_series_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag""",
tmdb_quality,2026-08-15 02:00:54,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" raw_query=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" layer_series_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW""",
tmdb_quality,2026-08-15 02:01:05,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" raw_query=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" layer_series_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW""",
tmdb_quality,2026-08-15 02:04:07,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,THE FINAL TAYLOR SWIFT THE ERAS TOUR,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""THE FINAL TAYLOR SWIFT THE ERAS TOUR"" raw_query=""THE FINAL TAYLOR SWIFT THE ERAS TOUR"" layer_series_title=""THE FINAL TAYLOR SWIFT THE ERAS TOUR""",
tmdb_quality,2026-08-15 02:04:15,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,THE FINAL TAYLOR SWIFT THE ERAS TOUR,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""THE FINAL TAYLOR SWIFT THE ERAS TOUR"" raw_query=""THE FINAL TAYLOR SWIFT THE ERAS TOUR"" layer_series_title=""THE FINAL TAYLOR SWIFT THE ERAS TOUR""",
tmdb_quality,2026-08-15 02:04:29,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag"" raw_query=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag"" layer_series_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag""",
tmdb_quality,2026-08-15 02:04:43,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" raw_query=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" layer_series_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW""",
tmdb_quality,2026-08-15 02:05:00,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,THE FINAL TAYLOR SWIFT THE ERAS TOUR,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""THE FINAL TAYLOR SWIFT THE ERAS TOUR"" raw_query=""THE FINAL TAYLOR SWIFT THE ERAS TOUR"" layer_series_title=""THE FINAL TAYLOR SWIFT THE ERAS TOUR""",
tmdb_quality,2026-08-15 02:05:20,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW péDolby Atmos) CC the Shey,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW péDolby Atmos) CC the Shey"" raw_query=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW péDolby Atmos) CC the Shey"" layer_series_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW péDolby Atmos) CC the Shey""",
tmdb_quality,2026-08-15 02:05:54,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag"" raw_query=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag"" layer_series_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW it Shag""",
tmdb_quality,2026-08-15 02:10:15,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" raw_query=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" layer_series_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW""",
tmdb_quality,2026-08-15 02:10:22,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" raw_query=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" layer_series_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW""",
tmdb_quality,2026-08-15 02:12:43,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Taylor Swift | The Eras Tour | The Final Show"" raw_query=""Taylor Swift | The Eras Tour | The Final Show"" layer_series_title=""Taylor Swift | The Eras Tour | The Final Show""",
tmdb_quality,2026-08-15 02:39:54,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Taylor Swift | The Eras Tour | The Final Show"" raw_query=""Taylor Swift | The Eras Tour | The Final Show"" layer_series_title=""Taylor Swift | The Eras Tour | The Final Show""",
tmdb_quality,2026-08-15 02:44:42,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Taylor Swift | The Eras Tour | The Final Show"" raw_query=""Taylor Swift | The Eras Tour | The Final Show"" layer_series_title=""Taylor Swift | The Eras Tour | The Final Show""",
tmdb_quality,2026-08-15 02:52:09,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Taylor Swift | The Eras Tour | The Final Show"" raw_query=""Taylor Swift | The Eras Tour | The Final Show"" layer_series_title=""Taylor Swift | The Eras Tour | The Final Show""",
tmdb_quality,2026-08-15 02:57:27,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Taylor Swift | The Eras Tour | The Final Show"" raw_query=""Taylor Swift | The Eras Tour | The Final Show"" layer_series_title=""Taylor Swift | The Eras Tour | The Final Show""",
tmdb_quality,2026-08-15 11:01:02,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-15 11:21:57,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-15 21:21:44,SUCCESS,Toy Story 4,Toy Story 4,Toy Story 4,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Toy Story 4"" raw_query=""Toy Story 4"" layer_series_title=""Toy Story 4""",
tmdb_quality,2026-08-15 22:33:02,SUCCESS,Toy Story 4,Toy Story 4,Toy Story 4,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Toy Story 4"" raw_query=""Toy Story 4"" layer_series_title=""Toy Story 4""",
tmdb_quality,2026-08-16 11:06:56,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:07:00,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:08:47,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:08:50,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:11:20,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:11:21,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:13:39,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:13:40,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:15:23,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:15:24,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:17:50,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:17:57,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:18:02,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:18:03,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:19:26,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:19:26,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:21:14,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 11:21:14,SUCCESS,Bluey Minisodes,Bluey Minisodes,Bluey Minisodes,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Minisodes"" raw_query=""Bluey Minisodes"" layer_series_title=""Bluey Minisodes""",
tmdb_quality,2026-08-16 12:13:15,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-16 12:13:21,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-16 14:38:16,SUCCESS,Luca,Luca,Luca,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Luca"" raw_query=""Luca"" layer_series_title=""Luca""",
tmdb_quality,2026-08-16 14:38:29,SUCCESS,Luca,Luca,Luca,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Luca"" raw_query=""Luca"" layer_series_title=""Luca""",
tmdb_quality,2026-08-16 17:49:00,SUCCESS,Pinkalicious & Peterrific,The Sand Palace/Zoo Day,Pinkalicious & Peterrific,"app_name=""PBS KIDS"" app_id=""org.pbskids.ipadplayer"" streaming_service_label=""PBS Kids"" streaming_service_badge=""App logos/AppLogo_PBSKids.svg""","raw_title=""The Sand Palace/Zoo Day"" raw_query=""The Sand Palace/Zoo Day"" layer_series_title=""The Sand Palace/Zoo Day""",
tmdb_quality,2026-08-16 17:49:00,SUCCESS,Pinkalicious & Peterrific,The Sand Palace/Zoo Day,Pinkalicious & Peterrific,"app_name=""PBS KIDS"" app_id=""org.pbskids.ipadplayer"" streaming_service_label=""PBS Kids"" streaming_service_badge=""App logos/AppLogo_PBSKids.svg""","raw_title=""The Sand Palace/Zoo Day"" raw_query=""The Sand Palace/Zoo Day"" layer_series_title=""The Sand Palace/Zoo Day""",
tmdb_quality,2026-08-16 18:13:33,SUCCESS,Pinkalicious & Peterrific,Mr. Socko/A Pinkapurrfect Pet,Pinkalicious & Peterrific,"app_name=""PBS KIDS"" app_id=""org.pbskids.ipadplayer"" streaming_service_label=""PBS Kids"" streaming_service_badge=""App logos/AppLogo_PBSKids.svg""","raw_title=""Mr. Socko/A Pinkapurrfect Pet"" raw_query=""Mr. Socko/A Pinkapurrfect Pet"" layer_series_title=""Mr. Socko/A Pinkapurrfect Pet""",
tmdb_quality,2026-08-16 18:13:38,SUCCESS,Pinkalicious & Peterrific,Mr. Socko/A Pinkapurrfect Pet,Pinkalicious & Peterrific,"app_name=""PBS KIDS"" app_id=""org.pbskids.ipadplayer"" streaming_service_label=""PBS Kids"" streaming_service_badge=""App logos/AppLogo_PBSKids.svg""","raw_title=""Mr. Socko/A Pinkapurrfect Pet"" raw_query=""Mr. Socko/A Pinkapurrfect Pet"" layer_series_title=""Mr. Socko/A Pinkapurrfect Pet""",
tmdb_quality,2026-08-16 18:42:19,SUCCESS,Pinkalicious & Peterrific,Butterfly Garden Party/Animal Dance,Pinkalicious & Peterrific,"app_name=""PBS KIDS"" app_id=""org.pbskids.ipadplayer"" streaming_service_label=""PBS Kids"" streaming_service_badge=""App logos/AppLogo_PBSKids.svg""","raw_title=""Butterfly Garden Party/Animal Dance"" raw_query=""Butterfly Garden Party/Animal Dance"" layer_series_title=""Butterfly Garden Party/Animal Dance""",
tmdb_quality,2026-08-16 18:42:23,SUCCESS,Pinkalicious & Peterrific,Butterfly Garden Party/Animal Dance,Pinkalicious & Peterrific,"app_name=""PBS KIDS"" app_id=""org.pbskids.ipadplayer"" streaming_service_label=""PBS Kids"" streaming_service_badge=""App logos/AppLogo_PBSKids.svg""","raw_title=""Butterfly Garden Party/Animal Dance"" raw_query=""Butterfly Garden Party/Animal Dance"" layer_series_title=""Butterfly Garden Party/Animal Dance""",
tmdb_quality,2026-08-17 23:49:37,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Taylor Swift | The Eras Tour | The Final Show"" raw_query=""Taylor Swift | The Eras Tour | The Final Show"" layer_series_title=""Taylor Swift | The Eras Tour | The Final Show""",
tmdb_quality,2026-08-17 23:57:02,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" raw_query=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW"" layer_series_title=""TAYLOR SWIFT THE ERAS TOUR THE FINAL SHOW""",
tmdb_quality,2026-08-17 23:58:24,SUCCESS,Pokémon the Movie 2000,Pokémon the Movie 2000,Pokémon the Movie 2000,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Pokémon the Movie: Hoopa Q Search Recently Searched 6 vite mr Hugo There's No Place Like “and and the Clash of Ages"" raw_query=""Pokémon the Movie: Hoopa Q Search Recently Searched 6 vite mr Hugo There's No Place Like “and and the Clash of Ages"" layer_series_title=""Pokémon the Movie: Hoopa Q Search Recently Searched 6 vite mr Hugo There's No Place Like “and and the Clash of Ages""",
tmdb_quality,2026-08-17 23:58:57,SUCCESS,Freddy vs. Jason,Jason 11:58PM Q Search «tv atv etv Apple TV Formula 1 sday day Ve asset a Store ‘ports ports Library Channels Apps,Freddy vs. Jason,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Jason 11:58PM Q Search «tv atv etv Apple TV Formula 1 sday day Ve asset a Store ‘ports ports Library Channels Apps"" raw_query=""Jason 11:58PM Q Search «tv atv etv Apple TV Formula 1 sday day Ve asset a Store ‘ports ports Library Channels Apps"" layer_series_title=""Jason 11:58PM Q Search «tv atv etv Apple TV Formula 1 sday day Ve asset a Store ‘ports ports Library Channels Apps""",
tmdb_quality,2026-08-17 23:59:15,SUCCESS,Freddy vs. Jason,Jason 11:58PM Q Search Formula 1 sday day ports rts Library Channels Apps,Freddy vs. Jason,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Jason 11:58PM Q Search Formula 1 sday day ports rts Library Channels Apps"" raw_query=""Jason 11:58PM Q Search Formula 1 sday day ports rts Library Channels Apps"" layer_series_title=""Jason 11:58PM Q Search Formula 1 sday day ports rts Library Channels Apps""",
tmdb_quality,2026-08-18 00:08:47,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Taylor Swift | The Eras Tour | The Final Show"" raw_query=""Taylor Swift | The Eras Tour | The Final Show"" layer_series_title=""Taylor Swift | The Eras Tour | The Final Show""",
tmdb_quality,2026-08-18 00:20:12,SUCCESS,Telethon,Telethon,Telethon,"app_name=""Peacock"" app_id=""com.peacocktv.peacock"" streaming_service_label=""Peacock"" streaming_service_badge=""App logos/AppLogo_Peacock.png""","raw_title=""Telethon"" raw_query=""Telethon"" layer_series_title=""Telethon""",
tmdb_quality,2026-08-18 00:25:31,SUCCESS,The Big Bang Theory,The Big Bang Theory,The Big Bang Theory,"app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""The Higgs Boson Observation"" raw_query=""The Big Bang Theory"" layer_series_title=""The Higgs Boson Observation""",
tmdb_quality,2026-08-18 00:25:32,SUCCESS,The Big Bang Theory,The Big Bang Theory,The Big Bang Theory,"app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""The Higgs Boson Observation"" raw_query=""The Big Bang Theory"" layer_series_title=""The Higgs Boson Observation""",
tmdb_quality,2026-08-18 00:25:42,SUCCESS,The Big Bang Theory,The Big Bang Theory,The Big Bang Theory,"app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""The Higgs Boson Observation"" raw_query=""The Big Bang Theory"" layer_series_title=""The Higgs Boson Observation""",
tmdb_quality,2026-08-18 00:28:52,SUCCESS,The Big Bang Theory,The Big Bang Theory,The Big Bang Theory,"app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""The Higgs Boson Observation"" raw_query=""The Big Bang Theory"" layer_series_title=""The Higgs Boson Observation""",
